id,label,properties
17520,date,"{""datetime"":""1937-06-17"",""__unique"":[""datetime""],""__label"":""date""}"
18022,date,"{""datetime"":""1923-01-31"",""__unique"":[""datetime""],""__label"":""date""}"
9043,date,"{""datetime"":""1925-08-31"",""__unique"":[""datetime""],""__label"":""date""}"
932,date,"{""datetime"":""1915-12-27"",""__unique"":[""datetime""],""__label"":""date""}"
8269,date,"{""datetime"":""1913-07-13"",""__unique"":[""datetime""],""__label"":""date""}"
795,date,"{""datetime"":""1920-08-15"",""__unique"":[""datetime""],""__label"":""date""}"
2575,date,"{""datetime"":""1925-05-10"",""__unique"":[""datetime""],""__label"":""date""}"
8746,date,"{""datetime"":""1920-07-23"",""__unique"":[""datetime""],""__label"":""date""}"
4437,date,"{""datetime"":""1910-03-20"",""__unique"":[""datetime""],""__label"":""date""}"
18468,date,"{""datetime"":""1934-06-11"",""__unique"":[""datetime""],""__label"":""date""}"
4152,date,"{""datetime"":""1929-05-19"",""__unique"":[""datetime""],""__label"":""date""}"
7878,date,"{""datetime"":""1909-07-04"",""__unique"":[""datetime""],""__label"":""date""}"
3121,date,"{""datetime"":""1911-07-22"",""__unique"":[""datetime""],""__label"":""date""}"
16079,date,"{""datetime"":""1925-07-12"",""__unique"":[""datetime""],""__label"":""date""}"
313,date,"{""datetime"":""1891-01-01"",""__unique"":[""datetime""],""__label"":""date""}"
6154,date,"{""datetime"":""1922-05-22"",""__unique"":[""datetime""],""__label"":""date""}"
7674,date,"{""datetime"":""1870-01-01"",""__unique"":[""datetime""],""__label"":""date""}"
12726,date,"{""datetime"":""1910-12-14"",""__unique"":[""datetime""],""__label"":""date""}"
8992,date,"{""datetime"":""1916-08-08"",""__unique"":[""datetime""],""__label"":""date""}"
15225,date,"{""datetime"":""1934-08-12"",""__unique"":[""datetime""],""__label"":""date""}"
4597,date,"{""datetime"":""1931-09-10"",""__unique"":[""datetime""],""__label"":""date""}"
7105,date,"{""datetime"":""1932-05-21"",""__unique"":[""datetime""],""__label"":""date""}"
10903,date,"{""datetime"":""1916-08-02"",""__unique"":[""datetime""],""__label"":""date""}"
5317,date,"{""datetime"":""1928-12-26"",""__unique"":[""datetime""],""__label"":""date""}"
15596,date,"{""datetime"":""1913-02-19"",""__unique"":[""datetime""],""__label"":""date""}"
3701,date,"{""datetime"":""1923-03-28"",""__unique"":[""datetime""],""__label"":""date""}"
3915,date,"{""datetime"":""1924-05-18"",""__unique"":[""datetime""],""__label"":""date""}"
1005,date,"{""datetime"":""1929-11-05"",""__unique"":[""datetime""],""__label"":""date""}"
7279,date,"{""datetime"":""1929-09-10"",""__unique"":[""datetime""],""__label"":""date""}"
4860,date,"{""datetime"":""1913-06-22"",""__unique"":[""datetime""],""__label"":""date""}"
10391,date,"{""datetime"":""1927-06-01"",""__unique"":[""datetime""],""__label"":""date""}"
10938,date,"{""datetime"":""1927-07-22"",""__unique"":[""datetime""],""__label"":""date""}"
6949,date,"{""datetime"":""1929-08-29"",""__unique"":[""datetime""],""__label"":""date""}"
4542,date,"{""datetime"":""1910-10-16"",""__unique"":[""datetime""],""__label"":""date""}"
14124,date,"{""datetime"":""1911-05-07"",""__unique"":[""datetime""],""__label"":""date""}"
75,date,"{""datetime"":""1923-04-12"",""__unique"":[""datetime""],""__label"":""date""}"
7031,date,"{""datetime"":""1926-12-16"",""__unique"":[""datetime""],""__label"":""date""}"
14187,date,"{""datetime"":""1919-07-27"",""__unique"":[""datetime""],""__label"":""date""}"
6920,date,"{""datetime"":""1933-12-30"",""__unique"":[""datetime""],""__label"":""date""}"
6480,date,"{""datetime"":""1927-08-12"",""__unique"":[""datetime""],""__label"":""date""}"
7871,date,"{""datetime"":""1915-08-06"",""__unique"":[""datetime""],""__label"":""date""}"
1268,date,"{""datetime"":""1911-10-30"",""__unique"":[""datetime""],""__label"":""date""}"
3674,date,"{""datetime"":""1910-03-28"",""__unique"":[""datetime""],""__label"":""date""}"
2047,date,"{""datetime"":""1935-08-01"",""__unique"":[""datetime""],""__label"":""date""}"
4396,date,"{""datetime"":""1911-07-13"",""__unique"":[""datetime""],""__label"":""date""}"
7240,date,"{""datetime"":""1937-01-01"",""__unique"":[""datetime""],""__label"":""date""}"
2655,date,"{""datetime"":""1929-09-19"",""__unique"":[""datetime""],""__label"":""date""}"
13500,date,"{""datetime"":""1929-05-18"",""__unique"":[""datetime""],""__label"":""date""}"
2293,date,"{""datetime"":""1923-04-05"",""__unique"":[""datetime""],""__label"":""date""}"
4562,date,"{""datetime"":""1909-07-23"",""__unique"":[""datetime""],""__label"":""date""}"
14469,date,"{""datetime"":""1924-01-26"",""__unique"":[""datetime""],""__label"":""date""}"
15123,date,"{""datetime"":""1933-07-09"",""__unique"":[""datetime""],""__label"":""date""}"
15348,date,"{""datetime"":""1923-03-18"",""__unique"":[""datetime""],""__label"":""date""}"
6060,date,"{""datetime"":""1911-07-10"",""__unique"":[""datetime""],""__label"":""date""}"
692,date,"{""datetime"":""1912-07-23"",""__unique"":[""datetime""],""__label"":""date""}"
11637,date,"{""datetime"":""1930-08-31"",""__unique"":[""datetime""],""__label"":""date""}"
19535,date,"{""datetime"":""1920-09-13"",""__unique"":[""datetime""],""__label"":""date""}"
5725,date,"{""datetime"":""1934-06-10"",""__unique"":[""datetime""],""__label"":""date""}"
2944,date,"{""datetime"":""1911-07-17"",""__unique"":[""datetime""],""__label"":""date""}"
10269,date,"{""datetime"":""1932-10-08"",""__unique"":[""datetime""],""__label"":""date""}"
2220,date,"{""datetime"":""1911-07-20"",""__unique"":[""datetime""],""__label"":""date""}"
2230,date,"{""datetime"":""1928-09-16"",""__unique"":[""datetime""],""__label"":""date""}"
4831,date,"{""datetime"":""1912-07-29"",""__unique"":[""datetime""],""__label"":""date""}"
19717,date,"{""datetime"":""1914-05-06"",""__unique"":[""datetime""],""__label"":""date""}"
17036,date,"{""datetime"":""1935-08-18"",""__unique"":[""datetime""],""__label"":""date""}"
3190,date,"{""datetime"":""1930-01-01"",""__unique"":[""datetime""],""__label"":""date""}"
14533,date,"{""datetime"":""1927-05-30"",""__unique"":[""datetime""],""__label"":""date""}"
2677,date,"{""datetime"":""1925-07-30"",""__unique"":[""datetime""],""__label"":""date""}"
11610,date,"{""datetime"":""1915-01-01"",""__unique"":[""datetime""],""__label"":""date""}"
1710,date,"{""datetime"":""1911-10-02"",""__unique"":[""datetime""],""__label"":""date""}"
3665,date,"{""datetime"":""1912-10-04"",""__unique"":[""datetime""],""__label"":""date""}"
2431,date,"{""datetime"":""1925-09-30"",""__unique"":[""datetime""],""__label"":""date""}"
9754,date,"{""datetime"":""1937-05-30"",""__unique"":[""datetime""],""__label"":""date""}"
12414,date,"{""datetime"":""1911-07-11"",""__unique"":[""datetime""],""__label"":""date""}"
19546,date,"{""datetime"":""1925-07-13"",""__unique"":[""datetime""],""__label"":""date""}"
12954,date,"{""datetime"":""1921-11-28"",""__unique"":[""datetime""],""__label"":""date""}"
5614,date,"{""datetime"":""1920-08-05"",""__unique"":[""datetime""],""__label"":""date""}"
7671,date,"{""datetime"":""1920-07-28"",""__unique"":[""datetime""],""__label"":""date""}"
8598,date,"{""datetime"":""1930-07-21"",""__unique"":[""datetime""],""__label"":""date""}"
3870,date,"{""datetime"":""1914-04-11"",""__unique"":[""datetime""],""__label"":""date""}"
5027,date,"{""datetime"":""1910-12-11"",""__unique"":[""datetime""],""__label"":""date""}"
3745,date,"{""datetime"":""1927-06-04"",""__unique"":[""datetime""],""__label"":""date""}"
7363,date,"{""datetime"":""1919-07-29"",""__unique"":[""datetime""],""__label"":""date""}"
13653,date,"{""datetime"":""1913-07-18"",""__unique"":[""datetime""],""__label"":""date""}"
14952,date,"{""datetime"":""1911-09-30"",""__unique"":[""datetime""],""__label"":""date""}"
9259,date,"{""datetime"":""1928-06-26"",""__unique"":[""datetime""],""__label"":""date""}"
649,date,"{""datetime"":""1926-10-07"",""__unique"":[""datetime""],""__label"":""date""}"
9229,date,"{""datetime"":""1928-02-12"",""__unique"":[""datetime""],""__label"":""date""}"
18972,date,"{""datetime"":""1934-06-05"",""__unique"":[""datetime""],""__label"":""date""}"
1509,date,"{""datetime"":""1912-10-06"",""__unique"":[""datetime""],""__label"":""date""}"
4513,date,"{""datetime"":""1912-10-05"",""__unique"":[""datetime""],""__label"":""date""}"
5241,date,"{""datetime"":""1913-07-15"",""__unique"":[""datetime""],""__label"":""date""}"
2319,date,"{""datetime"":""1920-02-15"",""__unique"":[""datetime""],""__label"":""date""}"
6495,date,"{""datetime"":""1935-06-13"",""__unique"":[""datetime""],""__label"":""date""}"
5055,date,"{""datetime"":""1926-03-02"",""__unique"":[""datetime""],""__label"":""date""}"
9006,date,"{""datetime"":""1912-05-20"",""__unique"":[""datetime""],""__label"":""date""}"
183,date,"{""datetime"":""1898-01-01"",""__unique"":[""datetime""],""__label"":""date""}"
5925,date,"{""datetime"":""1919-08-17"",""__unique"":[""datetime""],""__label"":""date""}"
2455,date,"{""datetime"":""1925-09-05"",""__unique"":[""datetime""],""__label"":""date""}"
11004,date,"{""datetime"":""1912-05-05"",""__unique"":[""datetime""],""__label"":""date""}"
12228,date,"{""datetime"":""1914-04-10"",""__unique"":[""datetime""],""__label"":""date""}"
2272,date,"{""datetime"":""1885-01-01"",""__unique"":[""datetime""],""__label"":""date""}"
1027,date,"{""datetime"":""1892-01-01"",""__unique"":[""datetime""],""__label"":""date""}"
11892,date,"{""datetime"":""1934-06-02"",""__unique"":[""datetime""],""__label"":""date""}"
1650,date,"{""datetime"":""1911-08-05"",""__unique"":[""datetime""],""__label"":""date""}"
12010,date,"{""datetime"":""1937-06-21"",""__unique"":[""datetime""],""__label"":""date""}"
19342,date,"{""datetime"":""1927-05-31"",""__unique"":[""datetime""],""__label"":""date""}"
4868,date,"{""datetime"":""1920-07-10"",""__unique"":[""datetime""],""__label"":""date""}"
5303,date,"{""datetime"":""1924-05-12"",""__unique"":[""datetime""],""__label"":""date""}"
12410,date,"{""datetime"":""1932-09-18"",""__unique"":[""datetime""],""__label"":""date""}"
13599,date,"{""datetime"":""1934-07-30"",""__unique"":[""datetime""],""__label"":""date""}"
13089,date,"{""datetime"":""1919-01-01"",""__unique"":[""datetime""],""__label"":""date""}"
11957,date,"{""datetime"":""1927-07-23"",""__unique"":[""datetime""],""__label"":""date""}"
5154,date,"{""datetime"":""1938-05-14"",""__unique"":[""datetime""],""__label"":""date""}"
7096,date,"{""datetime"":""1931-07-23"",""__unique"":[""datetime""],""__label"":""date""}"
1856,date,"{""datetime"":""1914-04-09"",""__unique"":[""datetime""],""__label"":""date""}"
2772,date,"{""datetime"":""1933-08-29"",""__unique"":[""datetime""],""__label"":""date""}"
5851,date,"{""datetime"":""1911-01-03"",""__unique"":[""datetime""],""__label"":""date""}"
4132,date,"{""datetime"":""1912-05-25"",""__unique"":[""datetime""],""__label"":""date""}"
10677,date,"{""datetime"":""1912-05-24"",""__unique"":[""datetime""],""__label"":""date""}"
2873,date,"{""datetime"":""1925-07-29"",""__unique"":[""datetime""],""__label"":""date""}"
7776,date,"{""datetime"":""1933-03-27"",""__unique"":[""datetime""],""__label"":""date""}"
4847,date,"{""datetime"":""1933-08-09"",""__unique"":[""datetime""],""__label"":""date""}"
3509,date,"{""datetime"":""1931-01-01"",""__unique"":[""datetime""],""__label"":""date""}"
12427,date,"{""datetime"":""1016-08-12"",""__unique"":[""datetime""],""__label"":""date""}"
9814,date,"{""datetime"":""1922-10-28"",""__unique"":[""datetime""],""__label"":""date""}"
5511,date,"{""datetime"":""1927-04-17"",""__unique"":[""datetime""],""__label"":""date""}"
7939,date,"{""datetime"":""1932-10-12"",""__unique"":[""datetime""],""__label"":""date""}"
16472,date,"{""datetime"":""1928-05-06"",""__unique"":[""datetime""],""__label"":""date""}"
17156,date,"{""datetime"":""1925-04-26"",""__unique"":[""datetime""],""__label"":""date""}"
5764,date,"{""datetime"":""1911-07-21"",""__unique"":[""datetime""],""__label"":""date""}"
8934,date,"{""datetime"":""1928-07-16"",""__unique"":[""datetime""],""__label"":""date""}"
8577,date,"{""datetime"":""1931-01-28"",""__unique"":[""datetime""],""__label"":""date""}"
5468,date,"{""datetime"":""1914-04-04"",""__unique"":[""datetime""],""__label"":""date""}"
7641,date,"{""datetime"":""1911-08-06"",""__unique"":[""datetime""],""__label"":""date""}"
8989,date,"{""datetime"":""1924-07-30"",""__unique"":[""datetime""],""__label"":""date""}"
1079,date,"{""datetime"":""1909-02-01"",""__unique"":[""datetime""],""__label"":""date""}"
2335,date,"{""datetime"":""1926-10-18"",""__unique"":[""datetime""],""__label"":""date""}"
1377,date,"{""datetime"":""1911-07-09"",""__unique"":[""datetime""],""__label"":""date""}"
4678,date,"{""datetime"":""1913-06-18"",""__unique"":[""datetime""],""__label"":""date""}"
9995,date,"{""datetime"":""1925-04-03"",""__unique"":[""datetime""],""__label"":""date""}"
12454,date,"{""datetime"":""1923-04-04"",""__unique"":[""datetime""],""__label"":""date""}"
10501,date,"{""datetime"":""1912-04-09"",""__unique"":[""datetime""],""__label"":""date""}"
15858,date,"{""datetime"":""1920-08-11"",""__unique"":[""datetime""],""__label"":""date""}"
3962,date,"{""datetime"":""1912-06-23"",""__unique"":[""datetime""],""__label"":""date""}"
682,date,"{""datetime"":""1911-05-14"",""__unique"":[""datetime""],""__label"":""date""}"
4176,date,"{""datetime"":""1910-10-01"",""__unique"":[""datetime""],""__label"":""date""}"
15504,date,"{""datetime"":""1920-07-04"",""__unique"":[""datetime""],""__label"":""date""}"
10674,date,"{""datetime"":""1930-10-09"",""__unique"":[""datetime""],""__label"":""date""}"
4675,date,"{""datetime"":""1935-06-09"",""__unique"":[""datetime""],""__label"":""date""}"
4336,date,"{""datetime"":""1929-05-22"",""__unique"":[""datetime""],""__label"":""date""}"
17360,date,"{""datetime"":""1926-10-11"",""__unique"":[""datetime""],""__label"":""date""}"
10858,date,"{""datetime"":""1910-10-15"",""__unique"":[""datetime""],""__label"":""date""}"
1387,date,"{""datetime"":""1923-04-01"",""__unique"":[""datetime""],""__label"":""date""}"
3561,date,"{""datetime"":""1925-09-03"",""__unique"":[""datetime""],""__label"":""date""}"
3466,date,"{""datetime"":""1910-05-16"",""__unique"":[""datetime""],""__label"":""date""}"
4367,date,"{""datetime"":""1911-08-07"",""__unique"":[""datetime""],""__label"":""date""}"
7371,date,"{""datetime"":""1927-12-27"",""__unique"":[""datetime""],""__label"":""date""}"
9068,date,"{""datetime"":""1937-05-17"",""__unique"":[""datetime""],""__label"":""date""}"
540,date,"{""datetime"":""1912-07-14"",""__unique"":[""datetime""],""__label"":""date""}"
6433,date,"{""datetime"":""1911-12-19"",""__unique"":[""datetime""],""__label"":""date""}"
6465,date,"{""datetime"":""1928-07-13"",""__unique"":[""datetime""],""__label"":""date""}"
6605,date,"{""datetime"":""1928-12-27"",""__unique"":[""datetime""],""__label"":""date""}"
6250,date,"{""datetime"":""1923-05-02"",""__unique"":[""datetime""],""__label"":""date""}"
3319,date,"{""datetime"":""1920-07-31"",""__unique"":[""datetime""],""__label"":""date""}"
12025,date,"{""datetime"":""1928-08-07"",""__unique"":[""datetime""],""__label"":""date""}"
4781,date,"{""datetime"":""1925-07-18"",""__unique"":[""datetime""],""__label"":""date""}"
5238,date,"{""datetime"":""1922-12-31"",""__unique"":[""datetime""],""__label"":""date""}"
9617,date,"{""datetime"":""1915-03-29"",""__unique"":[""datetime""],""__label"":""date""}"
6185,date,"{""datetime"":""1910-12-22"",""__unique"":[""datetime""],""__label"":""date""}"
15778,date,"{""datetime"":""1934-05-27"",""__unique"":[""datetime""],""__label"":""date""}"
15254,date,"{""datetime"":""1925-07-08"",""__unique"":[""datetime""],""__label"":""date""}"
2550,date,"{""datetime"":""1912-12-24"",""__unique"":[""datetime""],""__label"":""date""}"
12003,date,"{""datetime"":""1924-08-02"",""__unique"":[""datetime""],""__label"":""date""}"
4486,date,"{""datetime"":""1912-06-26"",""__unique"":[""datetime""],""__label"":""date""}"
1947,date,"{""datetime"":""1922-04-17"",""__unique"":[""datetime""],""__label"":""date""}"
4280,date,"{""datetime"":""1927-06-09"",""__unique"":[""datetime""],""__label"":""date""}"
9609,date,"{""datetime"":""1912-12-11"",""__unique"":[""datetime""],""__label"":""date""}"
5690,date,"{""datetime"":""1915-08-01"",""__unique"":[""datetime""],""__label"":""date""}"
4244,date,"{""datetime"":""1910-12-29"",""__unique"":[""datetime""],""__label"":""date""}"
4920,date,"{""datetime"":""1931-09-15"",""__unique"":[""datetime""],""__label"":""date""}"
6023,date,"{""datetime"":""1935-02-26"",""__unique"":[""datetime""],""__label"":""date""}"
13024,date,"{""datetime"":""1914-04-05"",""__unique"":[""datetime""],""__label"":""date""}"
18419,date,"{""datetime"":""1910-07-18"",""__unique"":[""datetime""],""__label"":""date""}"
17432,date,"{""datetime"":""1910-10-30"",""__unique"":[""datetime""],""__label"":""date""}"
1800,date,"{""datetime"":""1916-03-20"",""__unique"":[""datetime""],""__label"":""date""}"
15939,date,"{""datetime"":""1934-07-22"",""__unique"":[""datetime""],""__label"":""date""}"
122,date,"{""datetime"":""1934-08-10"",""__unique"":[""datetime""],""__label"":""date""}"
9384,date,"{""datetime"":""1930-12-15"",""__unique"":[""datetime""],""__label"":""date""}"
6358,date,"{""datetime"":""1920-11-07"",""__unique"":[""datetime""],""__label"":""date""}"
9124,date,"{""datetime"":""1928-07-19"",""__unique"":[""datetime""],""__label"":""date""}"
2309,date,"{""datetime"":""1916-08-06"",""__unique"":[""datetime""],""__label"":""date""}"
